hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
Resort Hotel,1,25,Jul-15,2015,July,30,25,2,6,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,131.63,0,0,Canceled,3/7/2015
Resort Hotel,0,61,Jul-15,2015,July,30,25,2,6,3,0,0,HB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,105,NULL,0,Transient,233.05,1,0,Check-Out,2/8/2015
Resort Hotel,0,60,Jul-15,2015,July,30,25,2,6,2,0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,147,NULL,0,Transient,90.12,0,1,Check-Out,2/8/2015
Resort Hotel,1,31,Jul-15,2015,July,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,29-06-2015
Resort Hotel,1,107,Jul-15,2015,July,30,25,3,6,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,125,0,2,Canceled,15-04-2015
Resort Hotel,1,31,Jul-15,2015,July,30,25,3,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,1,Canceled,29-06-2015
Resort Hotel,0,115,Jul-15,2015,July,30,25,4,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,2,Check-Out,4/8/2015
Resort Hotel,0,59,Jul-15,2015,July,30,25,4,8,2,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Contract,114.25,0,1,Check-Out,6/8/2015
Resort Hotel,1,85,Jul-15,2015,July,30,25,4,10,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8,NULL,0,Contract,107,0,0,Canceled,3/7/2015
Resort Hotel,0,0,Jul-15,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,NULL,0,Transient,88.55,0,0,Check-Out,1/8/2015
Resort Hotel,1,299,Jul-15,2015,July,30,25,2,5,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,149,0,1,Canceled,25-03-2015
Resort Hotel,0,50,Jul-15,2015,July,30,25,2,5,3,0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,195,1,0,Check-Out,1/8/2015
Resort Hotel,1,50,Jul-15,2015,July,30,25,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,0,Canceled,8/6/2015
Resort Hotel,1,88,Jul-15,2015,July,31,26,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,1,Canceled,15-05-2015
Resort Hotel,1,116,Jul-15,2015,July,31,26,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,18-06-2015
Resort Hotel,0,47,Jul-15,2015,July,31,26,2,1,2,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,103.5,0,0,Check-Out,29-07-2015
Resort Hotel,0,48,Jul-15,2015,July,31,26,2,1,2,0,0,BB,CN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient-Party,115,0,3,Check-Out,29-07-2015
Resort Hotel,1,54,Jul-15,2015,July,31,26,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,95.02,0,2,Canceled,3/6/2015
Resort Hotel,1,33,Jul-15,2015,July,31,26,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,NULL,0,Transient,132.5,0,0,Canceled,25-06-2015
Resort Hotel,0,73,Jul-15,2015,July,31,26,2,3,3,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,209,0,1,Check-Out,31-07-2015
Resort Hotel,1,54,Jul-15,2015,July,31,26,2,4,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,95.02,0,2,Canceled,3/6/2015
Resort Hotel,1,33,Jul-15,2015,July,31,26,2,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,5,NULL,0,Transient,132.5,0,0,Canceled,25-06-2015
Resort Hotel,0,38,Jul-15,2015,July,31,26,2,5,2,2,0,HB,ESP,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,180,0,0,Check-Out,2/8/2015
Resort Hotel,0,34,Jul-15,2015,July,31,26,2,0,2,0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,103.18,0,0,Check-Out,28-07-2015
Resort Hotel,0,130,Jul-15,2015,July,31,26,2,5,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,0,No Deposit,250,NULL,0,Transient,174.01,0,1,Check-Out,2/8/2015
Resort Hotel,1,39,Jul-15,2015,July,31,26,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,133,0,1,Canceled,17-06-2015
Resort Hotel,1,39,Jul-15,2015,July,31,26,3,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,133,0,1,Canceled,17-06-2015
Resort Hotel,0,45,Jul-15,2015,July,31,26,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Transient,107.2,0,0,Check-Out,2/8/2015
Resort Hotel,0,31,Jul-15,2015,July,31,27,0,0,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,1,No Deposit,241,NULL,0,Transient,0,0,0,Check-Out,27-07-2015
Resort Hotel,1,48,Jul-15,2015,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,210,0,1,Canceled,3/7/2015
Resort Hotel,0,59,Jul-15,2015,July,31,27,1,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,145,1,0,Check-Out,29-07-2015
Resort Hotel,1,48,Jul-15,2015,July,31,27,1,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,195,0,1,Canceled,3/7/2015
Resort Hotel,1,48,Jul-15,2015,July,31,27,1,1,1,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,124.2,0,1,Canceled,15-06-2015
Resort Hotel,1,48,Jul-15,2015,July,31,27,1,1,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,167,0,1,Canceled,15-06-2015
Resort Hotel,0,48,Jul-15,2015,July,31,27,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,145,1,0,Check-Out,30-07-2015
Resort Hotel,0,96,Jul-15,2015,July,31,27,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,166,0,2,Check-Out,30-07-2015
Resort Hotel,0,51,Jul-15,2015,July,31,27,1,2,2,0,0,BB,ESP,Direct,Direct,0,0,0,A,G,0,No Deposit,250,NULL,0,Transient,115,0,0,Check-Out,30-07-2015
Resort Hotel,0,96,Jul-15,2015,July,31,27,1,2,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,166,1,2,Check-Out,30-07-2015
Resort Hotel,1,41,Jul-15,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,17-06-2015
Resort Hotel,0,6,Jul-15,2015,July,31,27,1,3,2,0,0,BB,ESP,Direct,Direct,0,0,0,F,F,5,No Deposit,NULL,NULL,0,Transient,162,0,2,Check-Out,31-07-2015
Resort Hotel,0,27,Jul-15,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,153,0,0,Check-Out,31-07-2015
Resort Hotel,0,28,Jul-15,2015,July,31,27,1,3,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,142,NULL,0,Transient,133.2,0,0,Check-Out,31-07-2015
Resort Hotel,0,30,Jul-15,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,134,0,1,Check-Out,31-07-2015
Resort Hotel,0,45,Jul-15,2015,July,31,27,1,3,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,196,NULL,0,Transient,107,1,2,Check-Out,31-07-2015
Resort Hotel,0,52,Jul-15,2015,July,31,27,1,3,2,1,0,HB,PRT,Direct,Direct,0,0,0,D,F,0,No Deposit,NULL,NULL,0,Transient,145,0,2,Check-Out,31-07-2015
Resort Hotel,0,31,Jul-15,2015,July,31,27,1,3,2,0,0,HB,ESP,Direct,Direct,0,0,0,A,C,0,No Deposit,250,NULL,0,Transient,145,0,0,Check-Out,31-07-2015
Resort Hotel,1,74,Jul-15,2015,July,31,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,107,0,1,Canceled,29-06-2015
Resort Hotel,0,31,Jul-15,2015,July,31,27,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,36,NULL,0,Transient,167.2,0,0,Check-Out,31-07-2015
Resort Hotel,1,87,Jul-15,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,2,Canceled,9/5/2015
Resort Hotel,0,48,Jul-15,2015,July,31,27,1,3,2,1,0,BB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,130,0,0,Check-Out,31-07-2015
Resort Hotel,1,41,Jul-15,2015,July,31,27,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,0,Canceled,17-06-2015
Resort Hotel,0,35,Jul-15,2015,July,31,27,1,3,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,196,NULL,0,Transient,149,0,0,Check-Out,31-07-2015
Resort Hotel,0,28,Jul-15,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,1,0,Check-Out,1/8/2015
Resort Hotel,0,77,Jul-15,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240,NULL,0,Transient,195,0,1,Check-Out,1/8/2015
Resort Hotel,1,33,Jul-15,2015,July,31,27,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,0,Canceled,25-06-2015
Resort Hotel,0,30,Jul-15,2015,July,31,27,1,4,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,5,NULL,0,Transient,107.2,0,0,Check-Out,1/8/2015
Resort Hotel,1,34,Jul-15,2015,July,31,27,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,164,0,0,Canceled,6/7/2015
Resort Hotel,1,298,Jul-15,2015,July,31,27,1,5,3,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,183.45,0,1,Canceled,17-03-2015
Resort Hotel,0,35,Jul-15,2015,July,31,27,1,5,2,0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,159.6,1,1,Check-Out,2/8/2015
Resort Hotel,0,40,Jul-15,2015,July,31,27,1,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Check-Out,2/8/2015
Resort Hotel,1,101,Jul-15,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,2,Canceled,13-05-2015
Resort Hotel,1,101,Jul-15,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,219.43,0,2,Canceled,13-05-2015
Resort Hotel,1,101,Jul-15,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,2,Canceled,13-05-2015
Resort Hotel,1,101,Jul-15,2015,July,31,27,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,164,0,2,Canceled,13-05-2015
Resort Hotel,0,38,Jul-15,2015,July,31,27,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,142,NULL,0,Transient,107.2,0,0,Check-Out,3/8/2015
Resort Hotel,0,76,Jul-15,2015,July,31,27,2,5,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,102.72,0,1,Check-Out,3/8/2015
Resort Hotel,0,70,Jul-15,2015,July,31,28,0,1,2,1,0,BB,GBR,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,241,NULL,0,Transient,114.85,0,1,Check-Out,29-07-2015
Resort Hotel,0,70,Jul-15,2015,July,31,28,0,1,2,1,0,BB,USA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,241,NULL,0,Transient,114.85,0,1,Check-Out,29-07-2015
Resort Hotel,0,68,Jul-15,2015,July,31,28,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,135,1,1,Check-Out,30-07-2015
Resort Hotel,1,63,Jul-15,2015,July,31,28,0,3,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,195,0,0,Canceled,7/7/2015
Resort Hotel,1,11,Jul-15,2015,July,31,28,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173,0,0,Canceled,27-07-2015
Resort Hotel,0,32,Jul-15,2015,July,31,28,0,4,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Transient,107,0,1,Check-Out,1/8/2015
Resort Hotel,0,29,Jul-15,2015,July,31,28,0,4,2,0,0,BB,RUS,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,171,NULL,0,Transient,107,0,1,Check-Out,1/8/2015
Resort Hotel,0,47,Jul-15,2015,July,31,28,0,4,2,0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,164,0,2,Check-Out,1/8/2015
Resort Hotel,0,50,Jul-15,2015,July,31,28,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,138.8,0,1,Check-Out,2/8/2015
Resort Hotel,1,29,Jul-15,2015,July,31,28,0,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,154,0,2,Canceled,16-07-2015
Resort Hotel,0,36,Jul-15,2015,July,31,28,0,5,2,0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,135,0,0,Check-Out,2/8/2015
Resort Hotel,0,49,Jul-15,2015,July,31,28,1,5,2,0,0,BB,NOR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,103.18,0,1,Check-Out,3/8/2015
Resort Hotel,1,70,Jul-15,2015,July,31,28,2,6,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Contract,115.5,0,0,Canceled,22-05-2015
Resort Hotel,0,110,Jul-15,2015,July,31,28,2,8,2,0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6,NULL,0,Transient,90.95,0,1,Check-Out,7/8/2015
Resort Hotel,0,8,Jul-15,2015,July,31,29,0,0,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,142,NULL,0,Contract,0,0,0,Check-Out,29-07-2015
Resort Hotel,1,119,Jul-15,2015,July,31,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,108.54,0,1,Canceled,4/4/2015
Resort Hotel,0,30,Jul-15,2015,July,31,29,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,146,1,2,Check-Out,2/8/2015
Resort Hotel,1,29,Jul-15,2015,July,31,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,165.4,0,1,Canceled,2/7/2015
Resort Hotel,0,71,Jul-15,2015,July,31,29,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,134,0,0,Check-Out,3/8/2015
Resort Hotel,1,37,Jul-15,2015,July,31,29,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196,NULL,0,Transient,133,0,1,Canceled,27-07-2015
Resort Hotel,1,40,Jul-15,2015,July,31,29,1,4,3,0,0,HB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,NULL,NULL,0,Transient,240,0,0,Canceled,22-06-2015
Resort Hotel,0,37,Jul-15,2015,July,31,29,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,157,0,1,Check-Out,3/8/2015
Resort Hotel,0,0,Jul-15,2015,July,31,29,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,NULL,NULL,0,Transient,188,0,0,Check-Out,30-07-2015
Resort Hotel,1,37,Jul-15,2015,July,31,29,1,4,2,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,196,NULL,0,Transient,133,0,1,Canceled,27-07-2015
Resort Hotel,0,37,Jul-15,2015,July,31,29,1,4,2,0,0,HB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250,NULL,0,Transient,145,0,1,Check-Out,3/8/2015
Resort Hotel,0,97,Jul-15,2015,July,31,29,1,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,2,Check-Out,3/8/2015
Resort Hotel,1,71,Jul-15,2015,July,31,29,1,4,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,134,0,0,Canceled,23-05-2015
Resort Hotel,1,118,Jul-15,2015,July,31,29,1,4,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,186,0,2,Canceled,10/7/2015
Resort Hotel,0,102,Jul-15,2015,July,31,29,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,90.95,0,1,Check-Out,5/8/2015
Resort Hotel,1,54,Jul-15,2015,July,31,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,141.65,0,0,Canceled,8/6/2015
Resort Hotel,1,58,Jul-15,2015,July,31,29,2,5,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,NULL,0,Transient,99.24,0,0,Canceled,5/6/2015
Resort Hotel,0,34,Jul-15,2015,July,31,29,2,4,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,241,NULL,0,Transient,108.06,0,1,Check-Out,4/8/2015
Resort Hotel,1,105,Jul-15,2015,July,31,29,2,5,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,90.95,0,0,Canceled,15-04-2015
Resort Hotel,1,47,Jul-15,2015,July,31,29,2,6,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,148.63,0,1,Canceled,17-06-2015
Resort Hotel,1,15,Jul-15,2015,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,173,0,3,Canceled,16-07-2015
Resort Hotel,0,37,Jul-15,2015,July,31,30,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,F,1,No Deposit,134,NULL,0,Transient,107,0,0,Check-Out,31-07-2015
Resort Hotel,1,0,Jul-15,2015,July,31,30,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,270,0,Transient,114,0,0,Canceled,30-07-2015
Resort Hotel,1,8,Jul-15,2015,July,31,30,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,H,0,No Deposit,240,NULL,0,Transient,153,0,1,Canceled,30-07-2015
Resort Hotel,0,17,Jul-15,2015,July,31,30,0,2,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,153,0,1,Check-Out,1/8/2015
Resort Hotel,0,3,Jul-15,2015,July,31,30,0,3,3,1,0,HB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,250.33,0,2,Check-Out,2/8/2015
Resort Hotel,1,30,Jul-15,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,146.67,0,2,Canceled,6/7/2015
Resort Hotel,1,31,Jul-15,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,154,0,2,Canceled,30-06-2015
Resort Hotel,1,66,Jul-15,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,11/6/2015
Resort Hotel,0,52,Jul-15,2015,July,31,30,0,3,2,2,0,FB,ESP,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,196,NULL,0,Transient,280.74,1,0,Check-Out,30-07-2015
Resort Hotel,0,20,Jul-15,2015,July,31,30,1,3,2,1,0,BB,BRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,193,0,1,Check-Out,3/8/2015
Resort Hotel,1,30,Jul-15,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,146.67,0,2,Canceled,6/7/2015
Resort Hotel,1,31,Jul-15,2015,July,31,30,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242,NULL,0,Transient,154,0,2,Canceled,30-06-2015
Resort Hotel,1,62,Jul-15,2015,July,31,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,154.5,0,0,Canceled,9/6/2015
Resort Hotel,1,65,Jul-15,2015,July,31,30,1,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Canceled,11/6/2015
Resort Hotel,1,64,Jul-15,2015,July,31,30,2,3,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,137.8,0,0,Canceled,8/6/2015
Resort Hotel,0,77,Jul-15,2015,July,31,30,2,7,2,0,0,HB,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,NULL,NULL,0,Transient,160,1,3,Check-Out,8/8/2015
Resort Hotel,0,75,Jul-15,2015,July,31,30,2,7,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36,NULL,0,Transient-Party,125.89,0,1,Check-Out,8/8/2015
Resort Hotel,0,75,Jul-15,2015,July,31,30,2,7,2,0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,36,NULL,0,Transient-Party,125.89,0,1,Check-Out,8/8/2015
Resort Hotel,1,62,Jul-15,2015,July,31,30,2,5,2,0,0,BB,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,126.71,0,0,Canceled,24-06-2015
Resort Hotel,0,42,Jul-15,2015,July,31,31,0,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,I,0,No Deposit,142,NULL,0,Contract,0,0,0,Check-Out,31-07-2015
Resort Hotel,0,46,Jul-15,2015,July,31,31,0,0,2,0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,I,0,No Deposit,240,NULL,0,Transient,0,1,0,Check-Out,31-07-2015
Resort Hotel,0,0,Jul-15,2015,July,31,31,0,1,2,2,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient,188,0,0,Check-Out,1/8/2015
Resort Hotel,1,25,Jul-15,2015,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153,0,2,Canceled,6/7/2015
Resort Hotel,1,16,Jul-15,2015,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173,0,3,Canceled,16-07-2015
Resort Hotel,1,16,Jul-15,2015,July,31,31,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,173,0,3,Canceled,16-07-2015
Resort Hotel,0,16,Jul-15,2015,July,31,31,0,2,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient-Party,120,0,1,Check-Out,2/8/2015
Resort Hotel,1,4,Jul-15,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,154.8,0,3,Canceled,31-07-2015
Resort Hotel,0,4,Jul-15,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient-Party,192,0,2,Check-Out,2/8/2015
Resort Hotel,1,25,Jul-15,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,153,0,0,Canceled,6/7/2015
Resort Hotel,1,83,Jul-15,2015,July,31,31,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,1,Canceled,16-06-2015
